timestamp,unit_id,bus,u,p,reserve,startup,shutdown
2024-09-01 00:00:00,EG0,68,-0.0,-0.0,0.0,0.0,1.0
2024-09-01 00:00:00,G0,0,0.08207738143685062,0.8207738143685062,0.0,0.0,0.9179226185631494
2024-09-01 00:00:00,G1,3,-0.0,0.0,0.0,0.0,1.0
2024-09-01 00:00:00,G2,5,-0.0,-0.0,0.0,0.0,1.0
2024-09-01 00:00:00,G3,7,-0.0,-0.0,0.0,0.0,1.0
2024-09-01 00:00:00,G4,9,-0.0,-0.0,0.0,0.0,1.0
2024-09-01 00:00:00,G5,11,-0.0,-0.0,0.0,0.0,1.0
2024-09-01 00:00:00,G6,14,-0.0,-0.0,0.0,0.0,1.0
2024-09-01 00:00:00,G7,17,-0.0,0.0,-0.0,0.0,1.0
2024-09-01 00:00:00,G8,18,-0.0,-0.0,0.0,0.0,1.0
2024-09-01 00:00:00,G9,23,-0.0,-0.0,0.0,0.0,1.0
2024-09-01 00:00:00,G10,24,-0.0,-0.0,0.0,0.0,1.0
2024-09-01 00:00:00,G11,25,-0.0,-0.0,0.0,0.0,1.0
2024-09-01 00:00:00,G12,26,-0.0,-0.0,0.0,0.0,1.0
2024-09-01 00:00:00,G13,30,-0.0,-0.0,0.0,0.0,1.0
2024-09-01 00:00:00,G14,31,-0.0,-0.0,-0.0,0.0,1.0
2024-09-01 00:00:00,G15,33,-0.0,-0.0,-0.0,0.0,1.0
2024-09-01 00:00:00,G16,35,-0.0,-0.0,0.0,0.0,1.0
2024-09-01 00:00:00,G17,39,-0.0,-0.0,-0.0,0.0,1.0
2024-09-01 00:00:00,G18,41,-0.0,-0.0,-0.0,0.0,1.0
2024-09-01 00:00:00,G19,45,-0.0,-0.0,0.0,0.0,1.0
2024-09-01 00:00:00,G20,48,-0.0,-0.0,0.0,0.0,1.0
2024-09-01 00:00:00,G21,53,-0.0,-0.0,0.0,0.0,1.0
2024-09-01 00:00:00,G22,54,-0.0,-0.0,-0.0,0.0,1.0
2024-09-01 00:00:00,G23,55,-0.0,-0.0,0.0,0.0,1.0
2024-09-01 00:00:00,G24,58,-0.0,-0.0,-0.0,0.0,1.0
2024-09-01 00:00:00,G25,60,-0.0,-0.0,0.0,0.0,1.0
2024-09-01 00:00:00,G26,61,-0.0,-0.0,0.0,0.0,1.0
2024-09-01 00:00:00,G27,64,-0.0,-0.0,0.0,0.0,1.0
